codigo_ibge,municipio,populacao,ano
2904753,BURITIRAMA - BA,20221,2025
2904803,CAATIBA - BA,6128,2025
2904852,CABACEIRAS DO PARAGUAÇU - BA,17024,2025
2904902,CACHOEIRA - BA,30498,2025
2905008,CACULÉ - BA,23293,2025
2905107,CAÉM - BA,10733,2025
2905156,CAETANOS - BA,11432,2025
2905206,CAETITÉ - BA,54730,2025
2905305,CAFARNAUM - BA,18057,2025
2905404,CAIRU - BA,18578,2025
2905503,CALDEIRÃO GRANDE - BA,13597,2025
2905602,CAMACAN - BA,22485,2025
2905701,CAMAÇARI - BA,321636,2025
2905800,CAMAMU - BA,31694,2025
2905909,CAMPO ALEGRE DE LOURDES - BA,32500,2025
2906006,CAMPO FORMOSO - BA,75112,2025
2906105,CANÁPOLIS - BA,10641,2025
2906204,CANARANA - BA,25007,2025
2906303,CANAVIEIRAS - BA,34392,2025
2906402,CANDEAL - BA,7940,2025
2906501,CANDEIAS - BA,74854,2025
2906600,CANDIBA - BA,13417,2025
2906709,CÂNDIDO SALES - BA,26469,2025
2906808,CANSANÇÃO - BA,39725,2025
2906824,CANUDOS - BA,16693,2025
2906857,CAPELA DO ALTO ALEGRE - BA,11035,2025
2906873,CAPIM GROSSO - BA,35437,2025
2906899,CARAÍBAS - BA,10259,2025
2906907,CARAVELAS - BA,21384,2025
2907004,CARDEAL DA SILVA - BA,8633,2025
2907103,CARINHANHA - BA,30439,2025
2907202,CASA NOVA - BA,76131,2025
2907301,CASTRO ALVES - BA,25470,2025
2907400,CATOLÂNDIA - BA,3567,2025
2907509,CATU - BA,50109,2025
2907558,CATURAMA - BA,9108,2025
2907608,CENTRAL - BA,16847,2025
2907707,CHORROCHÓ - BA,10933,2025
2907806,CÍCERO DANTAS - BA,32292,2025
2907905,CIPÓ - BA,17875,2025
2908002,COARACI - BA,17557,2025
2908101,COCOS - BA,19865,2025
2908200,CONCEIÇÃO DA FEIRA - BA,21529,2025
2908309,CONCEIÇÃO DO ALMEIDA - BA,16134,2025
2908408,CONCEIÇÃO DO COITÉ - BA,71601,2025
2908507,CONCEIÇÃO DO JACUÍPE - BA,37622,2025
2908606,CONDE - BA,24460,2025
2908705,CONDEÚBA - BA,17567,2025
2908804,CONTENDAS DO SINCORÁ - BA,4499,2025
2908903,CORAÇÃO DE MARIA - BA,28408,2025
2909000,CORDEIROS - BA,7748,2025
2909109,CORIBE - BA,14463,2025
2909208,CORONEL JOÃO SÁ - BA,17598,2025
2909307,CORRENTINA - BA,34266,2025
2909406,COTEGIPE - BA,13463,2025
2909505,CRAVOLÂNDIA - BA,4491,2025
2909604,CRISÓPOLIS - BA,20346,2025
2909703,CRISTÓPOLIS - BA,14549,2025
2909802,CRUZ DAS ALMAS - BA,63326,2025
2909901,CURAÇÁ - BA,36127,2025
2910008,DÁRIO MEIRA - BA,11054,2025
2910057,DIAS D'ÁVILA - BA,75296,2025
2910107,DOM BASÍLIO - BA,12329,2025
2910206,DOM MACEDO COSTA - BA,4608,2025
2910305,ELÍSIO MEDRADO - BA,8069,2025
2910404,ENCRUZILHADA - BA,19450,2025
2910503,ENTRE RIOS - BA,39890,2025
2910602,ESPLANADA - BA,34163,2025
2910701,EUCLIDES DA CUNHA - BA,64768,2025
2910727,EUNÁPOLIS - BA,121067,2025
2910750,FÁTIMA - BA,18480,2025
2910776,FEIRA DA MATA - BA,5831,2025
2910800,FEIRA DE SANTANA - BA,660806,2025
2910859,FILADÉLFIA - BA,18637,2025
2910909,FIRMINO ALVES - BA,4993,2025
2911006,FLORESTA AZUL - BA,11455,2025
2911105,FORMOSA DO RIO PRETO - BA,27567,2025
2911204,GANDU - BA,34051,2025
2911253,GAVIÃO - BA,4489,2025
2911303,GENTIO DO OURO - BA,11276,2025
2911402,GLÓRIA - BA,16107,2025
2911501,GONGOGI - BA,5479,2025
2911600,GOVERNADOR MANGABEIRA - BA,21353,2025
2911659,GUAJERU - BA,8177,2025
2911709,GUANAMBI - BA,93488,2025
2911808,GUARATINGA - BA,19413,2025
2911857,HELIÓPOLIS - BA,13055,2025
2911907,IAÇU - BA,25315,2025
2912004,IBIASSUCÊ - BA,10746,2025
2912103,IBICARAÍ - BA,22131,2025
2912202,IBICOARA - BA,21827,2025
2912301,IBICUÍ - BA,14264,2025
2912400,IBIPEBA - BA,17134,2025
2912509,IBIPITANGA - BA,14317,2025
2912608,IBIQUERA - BA,3833,2025
2912707,IBIRAPITANGA - BA,26917,2025
2912806,IBIRAPUÃ - BA,9297,2025
2912905,IBIRATAIA - BA,19377,2025
2913002,IBITIARA - BA,15049,2025
2913101,IBITITÁ - BA,17517,2025
2913200,IBOTIRAMA - BA,27723,2025
2913309,ICHU - BA,6428,2025
2913408,IGAPORÃ - BA,16069,2025
2913457,IGRAPIÚNA - BA,13501,2025
2913507,IGUAÍ - BA,21763,2025
2913606,ILHÉUS - BA,189149,2025
2913705,INHAMBUPE - BA,35390,2025
2913804,IPECAETÁ - BA,14016,2025
2913903,IPIAÚ - BA,42429,2025
2914000,IPIRÁ - BA,59222,2025
2914109,IPUPIARA - BA,10349,2025
2914208,IRAJUBA - BA,6232,2025
2914307,IRAMAIA - BA,11038,2025
2914406,IRAQUARA - BA,24833,2025
2914505,IRARÁ - BA,29572,2025
2914604,IRECÊ - BA,78781,2025
2914653,ITABELA - BA,29588,2025
2914703,ITABERABA - BA,68425,2025
2914802,ITABUNA - BA,196344,2025
2914901,ITACARÉ - BA,29496,2025
2915007,ITAETÉ - BA,13775,2025
2915106,ITAGI - BA,14347,2025
2915205,ITAGIBÁ - BA,15796,2025
2915304,ITAGIMIRIM - BA,6490,2025
2915353,ITAGUAÇU DA BAHIA - BA,12669,2025
2915403,ITAJU DO COLÔNIA - BA,6118,2025
2915502,ITAJUÍPE - BA,19191,2025
2915601,ITAMARAJU - BA,61999,2025
2915700,ITAMARI - BA,7187,2025
2915809,ITAMBÉ - BA,25088,2025
2915908,ITANAGRA - BA,6078,2025
2916005,ITANHÉM - BA,18203,2025
2916104,ITAPARICA - BA,20353,2025
2916203,ITAPÉ - BA,10649,2025
2916302,ITAPEBI - BA,9464,2025
2916401,ITAPETINGA - BA,68724,2025
2916500,ITAPICURU - BA,33284,2025
2916609,ITAPITANGA - BA,10640,2025
2916708,ITAQUARA - BA,8464,2025
2916807,ITARANTIM - BA,17485,2025
2916856,ITATIM - BA,16454,2025
2916906,ITIRUÇU - BA,11211,2025
2917003,ITIÚBA - BA,35490,2025
2917102,ITORORÓ - BA,16849,2025
2917201,ITUAÇU - BA,18506,2025
2917300,ITUBERÁ - BA,22154,2025
2917334,IUIU - BA,11559,2025
2917359,JABORANDI - BA,9600,2025
2917409,JACARACI - BA,14910,2025
2917508,JACOBINA - BA,86896,2025
2917607,JAGUAQUARA - BA,47624,2025
2917706,JAGUARARI - BA,34528,2025
2917805,JAGUARIPE - BA,18349,2025
2917904,JANDAÍRA - BA,9508,2025
2918001,JEQUIÉ - BA,169201,2025
2918100,JEREMOABO - BA,39539,2025
2918209,JIQUIRIÇÁ - BA,14063,2025
2918308,JITAÚNA - BA,14824,2025
2918357,JOÃO DOURADO - BA,25892,2025
2918407,JUAZEIRO - BA,256122,2025
2918456,JUCURUÇU - BA,9930,2025
2918506,JUSSARA - BA,17007,2025
2918555,JUSSARI - BA,6048,2025
2918605,JUSSIAPE - BA,7567,2025
2918704,LAFAIETE COUTINHO - BA,4228,2025
2918753,LAGOA REAL - BA,14550,2025
2918803,LAJE - BA,21705,2025
2918902,LAJEDÃO - BA,3994,2025
2919009,LAJEDINHO - BA,3610,2025
2919058,LAJEDO DO TABOCAL - BA,7683,2025
2919108,LAMARÃO - BA,9303,2025
2919157,LAPÃO - BA,27014,2025
2919207,LAURO DE FREITAS - BA,219564,2025
2919306,LENÇÓIS - BA,11194,2025
2919405,LICÍNIO DE ALMEIDA - BA,12202,2025
2919504,LIVRAMENTO DE NOSSA SENHORA - BA,46376,2025
2919553,LUÍS EDUARDO MAGALHÃES - BA,118382,2025
2919603,MACAJUBA - BA,10740,2025
2919702,MACARANI - BA,22768,2025
2919801,MACAÚBAS - BA,43653,2025
2919900,MACURURÉ - BA,7435,2025
2919926,MADRE DE DEUS - BA,19224,2025
2919959,MAETINGA - BA,7218,2025
2920007,MAIQUINIQUE - BA,9009,2025
2920106,MAIRI - BA,18130,2025
2920205,MALHADA - BA,15814,2025
2920304,MALHADA DE PEDRAS - BA,8982,2025
2920403,MANOEL VITORINO - BA,14287,2025
2920452,MANSIDÃO - BA,14542,2025
2920502,MARACÁS - BA,29330,2025
2920601,MARAGOGIPE - BA,37041,2025
2920700,MARAÚ - BA,25804,2025
2920809,MARCIONÍLIO SOUZA - BA,9475,2025
2920908,MASCOTE - BA,13918,2025
2921005,MATA DE SÃO JOÃO - BA,44962,2025
2921054,MATINA - BA,10611,2025
2921104,MEDEIROS NETO - BA,22801,2025
2921203,MIGUEL CALMON - BA,25263,2025
2921302,MILAGRES - BA,11436,2025
2921401,MIRANGABA - BA,16167,2025
2921450,MIRANTE - BA,10526,2025
2921500,MONTE SANTO - BA,49807,2025
2921609,MORPARÁ - BA,8220,2025
2921708,MORRO DO CHAPÉU - BA,35235,2025
2921807,MORTUGABA - BA,11477,2025
2921906,MUCUGÊ - BA,12712,2025
2922003,MUCURI - BA,40114,2025
2922052,MULUNGU DO MORRO - BA,13648,2025
2922102,MUNDO NOVO - BA,17197,2025
2922201,MUNIZ FERREIRA - BA,7453,2025
2922250,MUQUÉM DO SÃO FRANCISCO - BA,10803,2025
2922300,MURITIBA - BA,30180,2025
2922409,MUTUÍPE - BA,20590,2025
2922508,NAZARÉ - BA,28427,2025
2922607,NILO PEÇANHA - BA,12399,2025
2922656,NORDESTINA - BA,19711,2025
2922706,NOVA CANAÃ - BA,13970,2025
2922730,NOVA FÁTIMA - BA,8283,2025
2922755,NOVA IBIÁ - BA,6696,2025
2922805,NOVA ITARANA - BA,8073,2025
2922854,NOVA REDENÇÃO - BA,7670,2025
2922904,NOVA SOURE - BA,24865,2025
2923001,NOVA VIÇOSA - BA,41629,2025
2923035,NOVO HORIZONTE - BA,11586,2025
2923050,NOVO TRIUNFO - BA,11060,2025
2923100,OLINDINA - BA,22956,2025
2923209,OLIVEIRA DOS BREJINHOS - BA,21323,2025
2923308,OURIÇANGAS - BA,7925,2025
2923357,OUROLÂNDIA - BA,20141,2025
2923407,PALMAS DE MONTE ALTO - BA,20666,2025
2923506,PALMEIRAS - BA,10894,2025
2923605,PARAMIRIM - BA,21025,2025
2923704,PARATINGA - BA,30680,2025
2923803,PARIPIRANGA - BA,27860,2025
2923902,PAU BRASIL - BA,9537,2025
2924009,PAULO AFONSO - BA,119418,2025
2924058,PÉ DE SERRA - BA,13677,2025
2924108,PEDRÃO - BA,6403,2025
2924207,PEDRO ALEXANDRE - BA,14226,2025
2924306,PIATÃ - BA,20938,2025
2924405,PILÃO ARCADO - BA,37388,2025
2924504,PINDAÍ - BA,15125,2025
2924603,PINDOBAÇU - BA,19601,2025
2924652,PINTADAS - BA,10654,2025
2924678,PIRAÍ DO NORTE - BA,11481,2025
2924702,PIRIPÁ - BA,9143,2025
2924801,PIRITIBA - BA,17697,2025
2924900,PLANALTINO - BA,8239,2025
2925006,PLANALTO - BA,24026,2025
2925105,POÇÕES - BA,50773,2025
2925204,POJUCA - BA,33573,2025
2925253,PONTO NOVO - BA,18763,2025
2925303,PORTO SEGURO - BA,182630,2025
2925402,POTIRAGUÁ - BA,10651,2025
2925501,PRADO - BA,37533,2025
2925600,PRESIDENTE DUTRA - BA,15677,2025
2925709,PRESIDENTE JÂNIO QUADROS - BA,12963,2025
2925758,PRESIDENTE TANCREDO NEVES - BA,29489,2025
2925808,QUEIMADAS - BA,27429,2025
2925907,QUIJINGUE - BA,26443,2025
2925931,QUIXABEIRA - BA,9839,2025
2925956,RAFAEL JAMBEIRO - BA,20081,2025
2926004,REMANSO - BA,42855,2025
2926103,RETIROLÂNDIA - BA,14174,2025
2926202,RIACHÃO DAS NEVES - BA,22329,2025
2926301,RIACHÃO DO JACUÍPE - BA,35188,2025
2926400,RIACHO DE SANTANA - BA,32060,2025
2926509,RIBEIRA DO AMPARO - BA,14528,2025
2926608,RIBEIRA DO POMBAL - BA,56316,2025
2926657,RIBEIRÃO DO LARGO - BA,10029,2025
2926707,RIO DE CONTAS - BA,13634,2025
2926806,RIO DO ANTÔNIO - BA,13495,2025
2926905,RIO DO PIRES - BA,10781,2025
2927002,RIO REAL - BA,36966,2025
2927101,RODELAS - BA,10884,2025
2927200,RUY BARBOSA - BA,29590,2025
2927309,SALINAS DA MARGARIDA - BA,15629,2025
2927408,SALVADOR - BA,2564204,2025
2927507,SANTA BÁRBARA - BA,21787,2025
2927606,SANTA BRÍGIDA - BA,15417,2025
2927705,SANTA CRUZ CABRÁLIA - BA,31007,2025
2927804,SANTA CRUZ DA VITÓRIA - BA,4663,2025
2927903,SANTA INÊS - BA,10625,2025
2928000,SANTALUZ - BA,40066,2025
2928059,SANTA LUZIA - BA,14392,2025
2928109,SANTA MARIA DA VITÓRIA - BA,40474,2025
2928208,SANTANA - BA,25521,2025
2928307,SANTANÓPOLIS - BA,9035,2025
2928406,SANTA RITA DE CÁSSIA - BA,28890,2025
2928505,SANTA TEREZINHA - BA,10882,2025
2928604,SANTO AMARO - BA,58398,2025
2928703,SANTO ANTÔNIO DE JESUS - BA,109791,2025
2928802,SANTO ESTÊVÃO - BA,55146,2025
2928901,SÃO DESIDÉRIO - BA,34982,2025
2928950,SÃO DOMINGOS - BA,8690,2025
2929008,SÃO FÉLIX - BA,11102,2025
2929057,SÃO FÉLIX DO CORIBE - BA,15780,2025
2929107,SÃO FELIPE - BA,20923,2025
2929206,SÃO FRANCISCO DO CONDE - BA,41110,2025
2929255,SÃO GABRIEL - BA,19229,2025
2929305,SÃO GONÇALO DOS CAMPOS - BA,42171,2025
2929354,SÃO JOSÉ DA VITÓRIA - BA,5432,2025
2929370,SÃO JOSÉ DO JACUÍPE - BA,10576,2025
2929404,SÃO MIGUEL DAS MATAS - BA,10615,2025
2929503,SÃO SEBASTIÃO DO PASSÉ - BA,42944,2025
2929602,SAPEAÇU - BA,18656,2025
2929701,SÁTIRO DIAS - BA,16476,2025
2929750,SAUBARA - BA,11859,2025
2929800,SAÚDE - BA,10661,2025
2929909,SEABRA - BA,48721,2025
2930006,SEBASTIÃO LARANJEIRAS - BA,9581,2025
2930105,SENHOR DO BONFIM - BA,78090,2025
2930154,SERRA DO RAMALHO - BA,36252,2025
2930204,SENTO SÉ - BA,40232,2025
2930303,SERRA DOURADA - BA,17574,2025
2930402,SERRA PRETA - BA,18754,2025
2930501,SERRINHA - BA,84690,2025
2930600,SERROLÂNDIA - BA,13863,2025
2930709,SIMÕES FILHO - BA,120419,2025
2930758,SÍTIO DO MATO - BA,13982,2025
2930766,SÍTIO DO QUINTO - BA,14435,2025
2930774,SOBRADINHO - BA,27097,2025
2930808,SOUTO SOARES - BA,17724,2025
2930907,TABOCAS DO BREJO VELHO - BA,12368,2025
2931004,TANHAÇU - BA,21787,2025
2931053,TANQUE NOVO - BA,17812,2025
2931103,TANQUINHO - BA,7991,2025
2931202,TAPEROÁ - BA,18556,2025
2931301,TAPIRAMUTÁ - BA,16226,2025
2931350,TEIXEIRA DE FREITAS - BA,153738,2025
2931400,TEODORO SAMPAIO - BA,7280,2025
2931509,TEOFILÂNDIA - BA,21825,2025
2931608,TEOLÂNDIA - BA,15978,2025
2931707,TERRA NOVA - BA,10976,2025
2931806,TREMEDAL - BA,16646,2025
2931905,TUCANO - BA,51016,2025
2932002,UAUÁ - BA,25449,2025
2932101,UBAÍRA - BA,19142,2025
2932200,UBAITABA - BA,17878,2025
2932309,UBATÃ - BA,15839,2025
2932408,UIBAÍ - BA,13886,2025
2932457,UMBURANAS - BA,13785,2025
2932507,UNA - BA,18254,2025
2932606,URANDI - BA,15776,2025
2932705,URUÇUCA - BA,22155,2025
2932804,UTINGA - BA,16645,2025
2932903,VALENÇA - BA,90053,2025
2933000,VALENTE - BA,25132,2025
2933059,VÁRZEA DA ROÇA - BA,14294,2025
2933109,VÁRZEA DO POÇO - BA,8334,2025
2933158,VÁRZEA NOVA - BA,13866,2025
2933174,VARZEDO - BA,10328,2025
2933208,VERA CRUZ - BA,45191,2025
2933257,VEREDA - BA,6157,2025
2933307,VITÓRIA DA CONQUISTA - BA,396613,2025
2933406,WAGNER - BA,9866,2025
2933455,WANDERLEY - BA,13460,2025
2933505,WENCESLAU GUIMARÃES - BA,25535,2025
2933604,XIQUE-XIQUE - BA,47019,2025
3100104,ABADIA DOS DOURADOS - MG,6345,2025
3100203,ABAETÉ - MG,23173,2025
3100302,ABRE CAMPO - MG,14354,2025
3100401,ACAIACA - MG,3998,2025
3100500,AÇUCENA - MG,8926,2025
3100609,ÁGUA BOA - MG,12391,2025
3100708,ÁGUA COMPRIDA - MG,2171,2025
3100807,AGUANIL - MG,4509,2025
3100906,ÁGUAS FORMOSAS - MG,18850,2025
3101003,ÁGUAS VERMELHAS - MG,14567,2025
3101102,AIMORÉS - MG,26212,2025
3101201,AIURUOCA - MG,6389,2025
3101300,ALAGOA - MG,2820,2025
3101409,ALBERTINA - MG,3027,2025
3101508,ALÉM PARAÍBA - MG,31159,2025
3101607,ALFENAS - MG,82303,2025
3101631,ALFREDO VASCONCELOS - MG,7236,2025
3101706,ALMENARA - MG,42019,2025
3101805,ALPERCATA - MG,7019,2025
3101904,ALPINÓPOLIS - MG,18673,2025
3102001,ALTEROSA - MG,14272,2025
3102050,ALTO CAPARAÓ - MG,6014,2025
3102100,ALTO RIO DOCE - MG,10931,2025
3102209,ALVARENGA - MG,3983,2025
3102308,ALVINÓPOLIS - MG,15358,2025
3102407,ALVORADA DE MINAS - MG,4359,2025
3102506,AMPARO DO SERRA - MG,4574,2025
3102605,ANDRADAS - MG,42501,2025
3102704,CACHOEIRA DE PAJEÚ - MG,9347,2025
3102803,ANDRELÂNDIA - MG,12163,2025
3102852,ANGELÂNDIA - MG,7849,2025
3102902,ANTÔNIO CARLOS - MG,11350,2025
3103009,ANTÔNIO DIAS - MG,9375,2025
3103108,ANTÔNIO PRADO DE MINAS - MG,1552,2025
3103207,ARAÇAÍ - MG,2222,2025
3103306,ARACITABA - MG,2095,2025
3103405,ARAÇUAÍ - MG,35185,2025
3103504,ARAGUARI - MG,123432,2025
3103603,ARANTINA - MG,2998,2025
3103702,ARAPONGA - MG,8218,2025
3103751,ARAPORÃ - MG,9069,2025
3103801,ARAPUÁ - MG,2668,2025
3103900,ARAÚJOS - MG,9634,2025
3104007,ARAXÁ - MG,118786,2025
3104106,ARCEBURGO - MG,9335,2025
3104205,ARCOS - MG,43653,2025
3104304,AREADO - MG,14229,2025
3104403,ARGIRITA - MG,2715,2025
3104452,ARICANDUVA - MG,4820,2025
3104502,ARINOS - MG,17586,2025
3104601,ASTOLFO DUTRA - MG,14633,2025
3104700,ATALÉIA - MG,13936,2025
3104809,AUGUSTO DE LIMA - MG,4572,2025
3104908,BAEPENDI - MG,18782,2025
3105004,BALDIM - MG,7595,2025
3105103,BAMBUÍ - MG,24203,2025
3105202,BANDEIRA - MG,4811,2025
3105301,BANDEIRA DO SUL - MG,6183,2025
3105400,BARÃO DE COCAIS - MG,32264,2025
3105509,BARÃO DO MONTE ALTO - MG,4952,2025
3105608,BARBACENA - MG,129695,2025
3105707,BARRA LONGA - MG,5717,2025
3105905,BARROSO - MG,20604,2025
3106002,BELA VISTA DE MINAS - MG,10427,2025
3106101,BELMIRO BRAGA - MG,3292,2025
3106200,BELO HORIZONTE - MG,2415872,2025
3106309,BELO ORIENTE - MG,24546,2025
3106408,BELO VALE - MG,9012,2025
3106507,BERILO - MG,9638,2025
3106606,BERTÓPOLIS - MG,4546,2025
3106655,BERIZAL - MG,4270,2025
3106705,BETIM - MG,431433,2025
3106804,BIAS FORTES - MG,3367,2025
3106903,BICAS - MG,14358,2025
3107000,BIQUINHAS - MG,2397,2025
3107109,BOA ESPERANÇA - MG,41443,2025
3107208,BOCAINA DE MINAS - MG,5530,2025
3107307,BOCAIÚVA - MG,49797,2025
3107406,BOM DESPACHO - MG,54377,2025
3107505,BOM JARDIM DE MINAS - MG,6988,2025
3107604,BOM JESUS DA PENHA - MG,4677,2025
3107703,BOM JESUS DO AMPARO - MG,5786,2025
3107802,BOM JESUS DO GALHO - MG,14719,2025
3107901,BOM REPOUSO - MG,13312,2025
3108008,BOM SUCESSO - MG,17515,2025
3108107,BONFIM - MG,7710,2025
3108206,BONFINÓPOLIS DE MINAS - MG,5600,2025
3108255,BONITO DE MINAS - MG,10525,2025
3108305,BORDA DA MATA - MG,17837,2025
3108404,BOTELHOS - MG,15141,2025
3108503,BOTUMIRIM - MG,5806,2025
3108552,BRASILÂNDIA DE MINAS - MG,15485,2025
3108602,BRASÍLIA DE MINAS - MG,33262,2025
3108701,BRÁS PIRES - MG,4296,2025
3108800,BRAÚNAS - MG,4445,2025
3108909,BRAZÓPOLIS - MG,14491,2025
3109006,BRUMADINHO - MG,41090,2025
3109105,BUENO BRANDÃO - MG,11168,2025
3109204,BUENÓPOLIS - MG,9171,2025
3109253,BUGRE - MG,4159,2025
3109303,BURITIS - MG,24779,2025
3109402,BURITIZEIRO - MG,23908,2025
3109451,CABECEIRA GRANDE - MG,6811,2025
3109501,CABO VERDE - MG,11269,2025
3109600,CACHOEIRA DA PRATA - MG,3785,2025
3109709,CACHOEIRA DE MINAS - MG,12302,2025
3109808,CACHOEIRA DOURADA - MG,2337,2025
3109907,CAETANÓPOLIS - MG,11906,2025
3110004,CAETÉ - MG,39775,2025
3110103,CAIANA - MG,5484,2025
3110202,CAJURI - MG,4191,2025
3110301,CALDAS - MG,14628,2025
3110400,CAMACHO - MG,2851,2025
3110509,CAMANDUCAIA - MG,27860,2025
3110608,CAMBUÍ - MG,31066,2025
3110707,CAMBUQUIRA - MG,12551,2025
3110806,CAMPANÁRIO - MG,2884,2025
3110905,CAMPANHA - MG,16372,2025
3111002,CAMPESTRE - MG,21155,2025
3111101,CAMPINA VERDE - MG,18188,2025
3111150,CAMPO AZUL - MG,3806,2025
3111200,CAMPO BELO - MG,54027,2025
3111309,CAMPO DO MEIO - MG,11625,2025
3111408,CAMPO FLORIDO - MG,8931,2025
3111507,CAMPOS ALTOS - MG,13076,2025
3111606,CAMPOS GERAIS - MG,26749,2025
3111705,CANAÃ - MG,4839,2025
3111804,CANÁPOLIS - MG,10716,2025
3111903,CANA VERDE - MG,5342,2025
3112000,CANDEIAS - MG,14211,2025
3112059,CANTAGALO - MG,4029,2025
3112109,CAPARAÓ - MG,5138,2025
3112208,CAPELA NOVA - MG,4397,2025
3112307,CAPELINHA - MG,41858,2025
3112406,CAPETINGA - MG,6627,2025
3112505,CAPIM BRANCO - MG,11210,2025
3112604,CAPINÓPOLIS - MG,14872,2025
3112653,CAPITÃO ANDRADE - MG,4634,2025
3112703,CAPITÃO ENÉAS - MG,14403,2025
3112802,CAPITÓLIO - MG,10991,2025
3112901,CAPUTIRA - MG,9128,2025
3113008,CARAÍ - MG,19511,2025
3113107,CARANAÍBA - MG,2942,2025
3113206,CARANDAÍ - MG,24403,2025
3113305,CARANGOLA - MG,32134,2025
3113404,CARATINGA - MG,90890,2025
3113503,CARBONITA - MG,8603,2025
3113602,CAREAÇU - MG,7062,2025
3113701,CARLOS CHAGAS - MG,18783,2025
3113800,CARMÉSIA - MG,2693,2025
3113909,CARMO DA CACHOEIRA - MG,11767,2025
3114006,CARMO DA MATA - MG,11291,2025
3114105,CARMO DE MINAS - MG,14125,2025
3114204,CARMO DO CAJURU - MG,24581,2025
3114303,CARMO DO PARANAÍBA - MG,29885,2025
3114402,CARMO DO RIO CLARO - MG,21506,2025
3114501,CARMÓPOLIS DE MINAS - MG,18561,2025
3114550,CARNEIRINHO - MG,9633,2025
3114600,CARRANCAS - MG,4161,2025
3114709,CARVALHÓPOLIS - MG,3419,2025
3114808,CARVALHOS - MG,4503,2025
3114907,CASA GRANDE - MG,2260,2025
3115003,CASCALHO RICO - MG,2751,2025
3115102,CÁSSIA - MG,17491,2025
3115201,CONCEIÇÃO DA BARRA DE MINAS - MG,3576,2025
3115300,CATAGUASES - MG,67732,2025
3115359,CATAS ALTAS - MG,5706,2025
3115409,CATAS ALTAS DA NORUEGA - MG,3124,2025
3115458,CATUJI - MG,7248,2025
3115474,CATUTI - MG,4788,2025
3115508,CAXAMBU - MG,21412,2025
3115607,CEDRO DO ABAETÉ - MG,1084,2025
3115706,CENTRAL DE MINAS - MG,6213,2025
3115805,CENTRALINA - MG,10447,2025
3115904,CHÁCARA - MG,3194,2025
3116001,CHALÉ - MG,6289,2025
3116100,CHAPADA DO NORTE - MG,9763,2025
3116159,CHAPADA GAÚCHA - MG,12904,2025
3116209,CHIADOR - MG,2868,2025
3116308,CIPOTÂNEA - MG,5549,2025
3116407,CLARAVAL - MG,4786,2025
3116506,CLARO DOS POÇÕES - MG,7230,2025
3116605,CLÁUDIO - MG,31936,2025
3116704,COIMBRA - MG,7293,2025
3116803,COLUNA - MG,8206,2025
3116902,COMENDADOR GOMES - MG,2804,2025
3117009,COMERCINHO - MG,6540,2025
3117108,CONCEIÇÃO DA APARECIDA - MG,10705,2025
3117207,CONCEIÇÃO DAS PEDRAS - MG,2840,2025
3117306,CONCEIÇÃO DAS ALAGOAS - MG,30278,2025
3117405,CONCEIÇÃO DE IPANEMA - MG,4503,2025
3117504,CONCEIÇÃO DO MATO DENTRO - MG,24559,2025
3117603,CONCEIÇÃO DO PARÁ - MG,5584,2025
3117702,CONCEIÇÃO DO RIO VERDE - MG,12765,2025
3117801,CONCEIÇÃO DOS OUROS - MG,11218,2025
3117836,CÔNEGO MARINHO - MG,7433,2025
3117876,CONFINS - MG,7758,2025
3117900,CONGONHAL - MG,11444,2025
3118007,CONGONHAS - MG,55272,2025
3118106,CONGONHAS DO NORTE - MG,4924,2025
3118205,CONQUISTA - MG,6878,2025
3118304,CONSELHEIRO LAFAIETE - MG,138946,2025
3118403,CONSELHEIRO PENA - MG,21052,2025
3118502,CONSOLAÇÃO - MG,1569,2025
3118601,CONTAGEM - MG,651718,2025
3118700,COQUEIRAL - MG,9188,2025
3118809,CORAÇÃO DE JESUS - MG,26138,2025
3118908,CORDISBURGO - MG,7535,2025
3119005,CORDISLÂNDIA - MG,3236,2025
3119104,CORINTO - MG,23988,2025
3119203,COROACI - MG,11240,2025
3119302,COROMANDEL - MG,30114,2025
3119401,CORONEL FABRICIANO - MG,108708,2025
3119500,CORONEL MURTA - MG,8237,2025
3119609,CORONEL PACHECO - MG,2789,2025
3119708,CORONEL XAVIER CHAVES - MG,3599,2025
3119807,CÓRREGO DANTA - MG,2956,2025
3119906,CÓRREGO DO BOM JESUS - MG,4462,2025
3119955,CÓRREGO FUNDO - MG,6333,2025
3120003,CÓRREGO NOVO - MG,2900,2025
3120102,COUTO DE MAGALHÃES DE MINAS - MG,4351,2025
3120151,CRISÓLITA - MG,5256,2025
3120201,CRISTAIS - MG,12634,2025
3120300,CRISTÁLIA - MG,5133,2025
3120409,CRISTIANO OTONI - MG,4719,2025
3120508,CRISTINA - MG,10643,2025
3120607,CRUCILÂNDIA - MG,5674,2025
3120706,CRUZEIRO DA FORTALEZA - MG,3616,2025
3120805,CRUZÍLIA - MG,15831,2025
3120839,CUPARAQUE - MG,3958,2025
3120870,CURRAL DE DENTRO - MG,7662,2025
3120904,CURVELO - MG,84297,2025
3121001,DATAS - MG,5635,2025
3121100,DELFIM MOREIRA - MG,8133,2025
3121209,DELFINÓPOLIS - MG,8851,2025
3121258,DELTA - MG,11143,2025
3121308,DESCOBERTO - MG,5070,2025
3121407,DESTERRO DE ENTRE RIOS - MG,7941,2025
